"gene_id"	"gene_name"	"gene_biotype"	"gene_seq_start"	"gene_seq_end"	"seq_name"	"seq_strand"	"seq_coord_system"	"description"	"gene_id_version"	"canonical_transcript"	"symbol"	"entrezid"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"Rhythmicity"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"SRX17979083"	"SRX17979084"	"SRX17979085"	"SRX17979086"	"SRX17979087"	"SRX17979088"	"SRX17979089"	"SRX17979090"	"SRX17979091"	"SRX17979092"	"SRX17979093"	"SRX17979094"	"SRX17979095"	"SRX17979096"	"SRX17979097"	"SRX17979098"	"SRX17979099"	"SRX17979100"	"SRX17979101"	"SRX17979102"	"SRX17979103"	"SRX17979104"	"SRX17979105"	"SRX17979106"	"SRX17979107"	"SRX17979108"	"SRX17979109"	"SRX17979110"	"SRX17979111"	"SRX17979112"
ENSMUSG00000020713	Gh	protein_coding	106300271	106301865	11	-1	chromosome	growth hormone [Source:MGI Symbol;Acc:MGI:95707]	ENSMUSG00000020713.6	ENSMUST00000103071	Gh	14599	UP	Non-rhythmic	5.63368755669839	-0.544386707925142	59.6395548340768	2.39397678086288e-53	1.62658752375728e-49	110.536033142608	UP	Non-rhythmic	Non-rhythmic	1	1	24	NA	0.00435681276562235	0.0580228309590361	0.00400656590363289	-3.54929448317146	-3.5146791450162	-2.48622632245299	-3.52797944190721	-3.5300905730195	-3.56142966732326	-3.52271876918418	-3.557930832907	-3.53717317298189	-3.54370581544861	-3.52370782548122	-3.50790470936834	-2.94675607528823	-3.53337630977943	-3.53403058359672	-3.53010991611729	-3.52608879846816	-2.9212174939709	-3.46987178343993	-3.51231489261097	-3.59751669146762	-3.53337880760905	-3.52320983345175	-3.51736411194673	-3.53009392187145	-3.47689477738353	-3.49207897846339	-2.96093154282658	-3.54774076959798	-2.93034633936764
ENSMUSG00000062905	Vmn1r32	protein_coding	66552180	66560096	6	-1	chromosome	vomeronasal 1 receptor 32 [Source:MGI Symbol;Acc:MGI:2159451]	ENSMUSG00000062905.2	ENSMUST00000079584	Vmn1r32	171188	UP	Non-rhythmic	5.55616480323315	-0.569540119596249	67.6365018550443	1.92740787406776e-56	2.61915456007068e-52	117.07758671988	UP	Non-rhythmic	Non-rhythmic	1	0.951663520302188	24	6	0.0661474710108252	0.10547059580315	0.00741360741796827	-2.78812639201757	-3.43701452877191	-3.52723669816528	-3.35041211925226	-3.40152421823924	-3.29495177628261	-2.37537383385674	-2.59438940001476	-3.43135689948087	-3.33928162759848	-3.48536261311236	-2.9189471158726	-3.35465573065761	-3.2890137777212	-3.4541198152686	-3.46939163297332	-3.38938099365188	-3.45897516361001	-3.76883901735982	-3.44470763169367	-3.0857752627549	-3.3860447544239	-3.44395876987245	-2.88962641930762	-3.34108402985342	-3.62319107411675	-3.80929288526656	-3.39758408818609	-3.3586722819832	-3.48098367202878
ENSMUSG00000039710	Slc7a12	protein_coding	14480697	14505830	3	1	chromosome	solute carrier family 7 (cationic amino acid transporter, y+ system), member 12 [Source:MGI Symbol;Acc:MGI:2156159]	ENSMUSG00000039710.14	ENSMUST00000037321	Slc7a12	140918	UP	Non-rhythmic	4.60722435690639	2.80835427315018	29.0450610358259	5.10912989690227e-36	2.3940677989312e-33	71.9314617696515	UP	Non-rhythmic	Non-rhythmic	0.607372586920981	0.383982478051229	24	2	0.199313545074918	0.330866145414987	0.364694123132129	3.46125004316983	1.4450557772628	0.956688020270644	2.39827376618859	1.10936247212985	2.32788136624138	1.66836990635067	1.46553767413824	1.87062466003547	0.704437143659953	1.36152286495414	2.5681287295986	0.540327921326897	1.3661388370685	0.974439188104641	1.36939808881968	1.82055066258781	0.878555261722185	0.70175761964522	0.945157770793636	0.656754286445297	1.49078172937034	1.21978468052735	1.22118070454109	1.22460907887194	0.863194869037353	0.78164641788028	1.73299135197379	1.37936373752726	2.22419355079802
ENSMUSG00000051435	Fhad1	protein_coding	141890438	142015082	4	-1	chromosome	forkhead-associated (FHA) phosphopeptide binding domain 1 [Source:MGI Symbol;Acc:MGI:1920323]	ENSMUSG00000051435.11	ENSMUST00000105780	Fhad1	329977	UP	Non-rhythmic	4.44679687818157	0.189262544412344	32.1747975735156	2.00469303092837e-38	1.29722731415646e-35	77.4194447761566	UP	Non-rhythmic	Non-rhythmic	0.221195916883373	0.104469452833725	24	0	0.41688873814559	0.408519029861979	0.0799603873116666	-1.11932883142788	-1.66312868454511	-1.63395548481178	-1.5912833883528	-3.03457257227151	-1.89089772556816	-1.41729723799867	-3.63696424626716	-1.67904769092815	-2.37907168772224	-3.04994856657657	-2.29865823152983	-3.03359866409204	-1.4559896960065	-2.05180454587236	-1.79978418883268	-3.02393819742358	-3.68153416384368	-2.25490622616674	-2.57608429292662	-2.41635409816725	-2.30812184429722	-3.03272110185229	-1.7742497917354	-2.32574771583726	-1.71981557011856	-3.15418103437831	-1.86855796509044	-0.948453949717426	-1.84858309946256
ENSMUSG00000005547	Cyp2a5	protein_coding	26835305	26843548	7	1	chromosome	cytochrome P450, family 2, subfamily a, polypeptide 5 [Source:MGI Symbol;Acc:MGI:88597]	ENSMUSG00000005547.14	ENSMUST00000005685	Cyp2a5	13087	DOWN	Rhythmic	-4.12316919496028	4.6824862168992	-35.7926701113942	5.87813347156319e-41	5.70556826750516e-38	83.1650326238678	DOWN	Rhythmic	Rhythmic	0.00083002917984295	6.27912279695749e-05	24	14	0.495835440599596	0.657656317178398	62.0884992762187	6.29357116650801	5.52649286678267	5.57438617312449	5.52300961997804	4.11179893890826	5.80460059862383	6.21659153148037	6.59684724197363	5.52332325781724	5.11545223350149	5.91635192026284	6.13813360943292	6.35506317586095	6.57175833494578	6.60770463034375	7.00191046546551	7.43543958347136	6.85585186937402	7.33506805741203	6.7421469168264	6.8250471862255	6.84007919135742	6.80919455664256	5.6873819358852	6.09359250943751	7.05581885594142	6.52371462746096	6.05021404061075	6.38175826129852	6.10026128639019
ENSMUSG00000056296	Synpr	protein_coding	13284780	13616340	14	1	chromosome	synaptoporin [Source:MGI Symbol;Acc:MGI:1919253]	ENSMUSG00000056296.17	ENSMUST00000070323	Synpr	72003	DOWN	Non-rhythmic	-3.80617228975063	2.4521462793868	-11.9860550619578	2.90997004782655e-17	7.22917421936289e-16	28.6549790588524	DOWN	Non-rhythmic	Non-rhythmic	0.883230427720623	0.618371792577379	24	16	0.242114045424306	0.81349379323922	15.1682232207529	0.0825830798234817	3.06672603753931	4.38252865836869	1.27209763325413	2.60535971847828	4.10367383595877	0.130226822635801	1.20522857244816	3.31083977159021	5.30718198929326	4.08976760677285	3.35085323033317	2.90896568337775	3.41362982681198	4.47415056147802	3.30602096711604	3.56194083459724	3.65141731739841	3.44215313400621	3.73166989450641	2.78982016780735	4.49558265450588	4.34793658132724	3.27375723247725	4.80709881469447	4.28863121081155	3.62679840379455	4.30436152402124	2.3669171751428	4.52561693403651
ENSMUSG00000033860	Fgg	protein_coding	83007724	83015049	3	1	chromosome	fibrinogen gamma chain [Source:MGI Symbol;Acc:MGI:95526]	ENSMUSG00000033860.13	ENSMUST00000194175	Fgg	99571	UP	Rhythmic	3.59947649777914	4.01630974013521	37.4570430800708	4.80479251335559e-42	5.93566595127173e-39	85.6207089327792	UP	Rhythmic	Rhythmic	0.0130691401527977	0.00262267607599376	24	4	0.093237530180886	0.468372886468952	1.77743984963719	3.35554383884662	2.93581140034194	2.96183349655943	2.94031620994584	2.89538743851937	3.65792165626553	3.41759539080638	4.67400873428555	3.71688059375328	2.69736137154176	2.81649972384872	3.25326083674499	2.83312060254455	2.91083868766292	3.0287715361877	3.00484170222424	2.77010148414803	3.05465630538352	3.05301245497632	2.7948772754593	2.20254504772738	2.05180714335785	1.96977986195497	2.45536952632121	2.84067852116137	3.35940348233646	3.12940319143521	2.85176011396389	3.06065355083384	2.89250971661991
ENSMUSG00000030762	Aqp8	protein_coding	123462291	123468004	7	1	chromosome	aquaporin 8 [Source:MGI Symbol;Acc:MGI:1195271]	ENSMUSG00000030762.11	ENSMUST00000098056	Aqp8	11833	UP	Rhythmic	3.59677295806698	1.41308437978369	28.4620137630442	1.51948022134779e-35	5.89949049368433e-33	70.8490142621536	UP	Rhythmic	Rhythmic	0.00193849808695983	0.000203707062195794	24	2	1.06291781651544	0.924175627523108	0.684688323209015	0.347013752296464	0.154653657244252	-0.331156670299333	0.326527674279672	-1.64672031013082	0.0282242535239123	-0.252058001218037	-0.163010994354957	0.686559793552154	-0.171040784570976	-1.23152740011746	-1.22741999245891	-1.75525079302217	-2.08862624929837	-0.657440554931754	-1.64348637436282	-1.44940858649256	-2.39327219607984	-0.942783009501455	-2.19398013043861	-1.79945607510648	-1.68438852788926	-2.05105107765224	-0.546959261485214	-1.20205669937084	0.0614456773856826	-1.11608464535718	0.697513775331986	-0.327665451051741	-1.00094707777799
ENSMUSG00000026077	Npas2	protein_coding	39193731	39363236	1	1	chromosome	neuronal PAS domain protein 2 [Source:MGI Symbol;Acc:MGI:109232]	ENSMUSG00000026077.15	ENSMUST00000056815	Npas2	18143	UP	Rhythmic	3.46856686989678	3.78627362828459	33.7845194590267	1.39573812046623e-39	1.1156873717068e-36	80.0489360380789	UP	Rhythmic	Rhythmic	3.18187244683345e-07	7.96112025846914e-10	24	0	2.25195849346161	2.27826929365896	16.0561942020671	4.031519628103	3.49610003969987	3.81051135367009	3.72631110137501	2.64043010033663	1.64432855057517	0.832160039303858	0.761818879076716	2.73780542678602	2.20137057373442	-0.0759780217031584	-0.539002868190551	0.288408431254538	-0.560732321440417	-0.583134384873885	-0.935742057331754	-0.258210288521936	0.0476127872665797	-1.04320797682803	-0.779586068951981	1.11919456319421	1.35831399412185	1.51205645834295	1.81860673537416	2.68919382325764	3.39789710573977	2.85418256490621	4.07295081291424	3.63907581365181	3.06854755955715
ENSMUSG00000025185	Loxl4	protein_coding	42593982	42612813	19	-1	chromosome	lysyl oxidase-like 4 [Source:MGI Symbol;Acc:MGI:1914823]	ENSMUSG00000025185.14	ENSMUST00000164786	Loxl4	67573	UP	Rhythmic	3.43612980314055	3.2213470914087	42.8601848571443	2.72953001961592e-45	5.29879763379439e-42	92.9002861705102	UP	Rhythmic	Rhythmic	0.0012782608385306	0.00011447813970798	24	22	0.424826996122046	0.441699633908338	1.02166302693416	2.45500041362304	2.50206508913437	2.11382365926151	1.92705166583275	1.66967855810519	1.32625556625473	1.05426403213149	1.43279762501763	1.46490913421434	2.15316093534956	0.998324542923693	1.00671699962863	1.18073090996392	1.44600608911255	0.682029128511885	1.77045889655086	1.48252664129889	1.8832024287032	1.27846008073376	1.82666721027253	1.60410067767238	1.16387856647646	1.2412762814807	1.6292634155674	1.58833279737033	1.96833977841521	1.94583407101777	2.47655043305416	2.22847287113243	2.14327470111034
